file,class,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\io\ReopenableFileOutputStream.java,hudson.util.io.ReopenableFileOutputStream,0.0,0.0,3.0,9.0,0.75,-1.0,1.0,class,2,2,2,0.71428573,0.5416667,40,1,9,0,3,8,12
C:\Users\sugii syuji\gitProject\jenkins\core\src\test\java\hudson\cli\handlers\ViewOptionHandlerTest.java,hudson.cli.handlers.ViewOptionHandlerTest.2,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,anonymous,1,0,0,0.0,0.0,8,0,0,0,0,2,2
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\model\ViewProperty.java,hudson.model.ViewProperty,0.0,-1.0,5.0,3.0,0.375,-1.0,2.0,class,1,11,9,0.0,0.75,15,8,6,0,1,4,5
C:\Users\sugii syuji\gitProject\jenkins\core\src\test\java\hudson\search\SearchTest.java,hudson.search.SearchTest.2,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,anonymous,1,0,1,0.0,0.0,11,0,0,0,0,3,3
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\security\DefaultConfidentialStore.java,jenkins.security.DefaultConfidentialStore,2.0,0.6666667,12.0,8.0,0.4,0.0,5.0,class,2,2,7,0.26666668,0.75,83,0,25,0,4,8,20
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\security\PermissionScope.java,hudson.security.PermissionScope,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,class,1,4,6,1.0,0.42857143,20,0,2,0,7,2,5
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\RobustReflectionConverter.java,hudson.util.RobustReflectionConverter.SeenFields,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,innerclass,1,0,1,,0.0,15,0,3,0,1,1,3
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\org\acegisecurity\AuthenticationException.java,org.acegisecurity.AuthenticationException,0.0,0.16666667,2.0,4.0,0.6666667,-1.0,1.0,class,3,12,17,0.16666667,0.6666667,68,8,12,0,2,9,20
C:\Users\sugii syuji\gitProject\jenkins\core\src\test\java\hudson\model\RunTest.java,hudson.model.RunTest.14,27.0,1.0,1.0,0.0,0.0,0.0,1.0,anonymous,1,0,0,-1.0,0.0,2,0,0,0,0,0,0
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\ConsistentHash.java,hudson.util.ConsistentHash,0.0,-1.0,4.0,5.0,0.5555556,-1.0,3.0,class,1,2,5,0.20952381,0.875,177,0,20,3,6,20,27
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\UnbufferedBase64InputStream.java,hudson.util.UnbufferedBase64InputStream,0.0,0.0,3.0,7.0,0.7,-1.0,1.0,class,3,1,2,0.16666667,0.55,42,0,4,0,5,4,12
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\FormFieldValidator.java,hudson.util.FormFieldValidator,0.0,-1.0,11.0,3.0,0.21428572,-1.0,4.0,class,11,9,10,0.16374269,0.81000006,345,12,24,8,5,20,32
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\slaves\restarter\JnlpSlaveRestarterInstaller.java,jenkins.slaves.restarter.JnlpSlaveRestarterInstaller.FindEffectiveRestarters.1,0.0,0.0,2.0,0.0,0.0,-1.0,2.0,anonymous,1,0,1,,0.0,18,0,4,0,0,1,3
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\util\ProgressiveRendering.java,jenkins.util.ProgressiveRendering,0.0,-1.0,45.0,48.0,0.516129,-1.0,19.0,class,1,4,15,0.2777778,0.79166657,172,1,41,0,12,12,34
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\model\DependencyGraph.java,hudson.model.DependencyGraph.3,0.0,-1.0,2.0,0.0,0.0,-1.0,1.0,anonymous,1,0,2,,0.0,6,0,4,0,0,1,2
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\security\SidACL.java,hudson.security.SidACL.1,4.0,1.0,0.0,0.0,-1.0,0.25,0.0,anonymous,1,0,3,,0.0,7,0,1,0,0,1,2
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\model\UpdateCenter.java,hudson.model.UpdateCenter.PluginDowngradeJob,6.0,0.8,13.0,8.0,0.3809524,0.16666667,6.0,innerclass,3,0,10,0.045454547,0.5416667,63,0,18,0,2,12,15
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\scheduler\Hash.java,hudson.scheduler.Hash.1,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,anonymous,1,0,0,,0.0,5,0,1,0,0,1,1
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\logging\LogRecorder.java,hudson.logging.LogRecorder.Target,0.0,-1.0,7.0,17.0,0.7083333,-1.0,2.0,innerclass,1,0,3,1.0,0.46666667,59,0,14,0,3,10,23
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\tasks\BuildTrigger.java,hudson.tasks.BuildTrigger.2,0.0,-1.0,2.0,0.0,0.0,-1.0,1.0,anonymous,1,0,4,,0.0,14,0,15,0,0,1,3
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\TimeUnit2.java,hudson.util.TimeUnit2.1,0.0,1.0,0.0,13.0,1.0,-1.0,0.0,anonymous,1,0,1,0.0,0.0,32,0,2,0,0,10,10
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\jenkins\mvn\SettingsProvider.java,jenkins.mvn.SettingsProvider,0.0,0.0,4.0,2.0,0.33333334,-1.0,3.0,class,2,5,9,0.0,0.0,21,2,6,0,0,4,7
