file,class,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,line,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\dcoref\CoNLL2011DocumentReader.java,edu.stanford.nlp.dcoref.CoNLL2011DocumentReader.CorpusStats,0.0,-1.0,35.0,19.0,0.35185185,-1.0,17.0,822,innerclass,1,0,14,1.0,0.5,129,0,24,0,11,4,20
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\coref\fastneural\FastNeuralCorefProperties.java,edu.stanford.nlp.coref.fastneural.FastNeuralCorefProperties,0.0,-1.0,2.0,0.0,0.0,-1.0,1.0,11,class,1,1,0,0.0,0.0,8,0,2,0,0,2,2
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\parser\lexparser\LexicalizedParserQuery.java,edu.stanford.nlp.parser.lexparser.LexicalizedParserQuery,0.0,-1.0,76.0,144.0,0.6545454,-1.0,16.0,57,class,1,3,46,0.7689394,0.80476177,555,0,71,0,18,35,154
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\scenegraph\DcorefPronounResolver.java,edu.stanford.nlp.scenegraph.DcorefPronounResolver,2.0,0.6666667,11.0,1.0,0.083333336,0.0,9.0,27,class,2,1,10,0.16666667,0.5,40,0,12,0,1,4,10
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\io\StringOutputStream.java,edu.stanford.nlp.io.StringOutputStream,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,10,class,2,0,0,0.5,0.25,14,0,3,0,1,4,4
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\time\SUTime.java,edu.stanford.nlp.time.SUTime.11,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,678,anonymous,1,0,1,,0.0,6,0,0,0,1,1,1
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\ui\JarFileChooser.java,edu.stanford.nlp.ui.JarFileChooser.1,0.0,0.0,2.0,0.0,0.0,-1.0,2.0,68,anonymous,1,0,0,,0.0,7,0,2,0,0,1,2
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\ling\tokensregex\types\ValueFunctions.java,edu.stanford.nlp.ling.tokensregex.types.ValueFunctions.ComparableComparator,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,729,innerclass,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\pipeline\CoreNLPProtos.java,edu.stanford.nlp.pipeline.CoreNLPProtos.Relation,0.0,0.0,23.0,120.0,0.83916086,-1.0,9.0,52927,innerclass,2,0,19,0.23441559,0.93760264,1231,0,63,1,21,58,163
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\util\EditDistance.java,edu.stanford.nlp.util.EditDistance,0.0,-1.0,12.0,13.0,0.52,-1.0,5.0,15,class,1,2,5,0.108333334,0.8125,107,0,19,0,3,16,38
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\pipeline\AnnotatorImplementations.java,edu.stanford.nlp.pipeline.AnnotatorImplementations,0.0,-1.0,27.0,0.0,0.0,-1.0,3.0,22,class,1,3,35,0.0,1.0,167,1,14,0,1,30,45
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\dcoref\sievepasses\StrictHeadMatch1.java,edu.stanford.nlp.dcoref.sievepasses.StrictHeadMatch1,1.0,0.0,4.0,0.0,0.0,0.0,1.0,3,class,2,0,1,,0.0,9,0,0,0,0,1,1
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\ling\tokensregex\types\AssignableExpression.java,edu.stanford.nlp.ling.tokensregex.types.AssignableExpression,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,8,interface,1,7,1,,0.0,3,0,0,0,0,1,1
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\tagger\maxent\ExtractorFramesRare.java,edu.stanford.nlp.tagger.maxent.ExtractorDash,10.0,1.0,1.0,0.0,0.0,0.1,1.0,1203,class,3,1,3,0.0,0.75,18,0,2,0,1,4,5
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\time\TimeFormatter.java,edu.stanford.nlp.time.TimeFormatter.CustomDateFormatExtractor,0.0,-1.0,4.0,5.0,0.5555556,-1.0,3.0,194,innerclass,1,0,9,0.5,0.5,42,0,9,0,3,4,10
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\time\SUTime.java,edu.stanford.nlp.time.SUTime.IsoDate,7.0,0.11111111,18.0,56.0,0.7567568,0.0,2.0,3272,innerclass,4,0,4,0.7051282,0.5857143,133,0,21,0,5,14,48
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\ling\CoreAnnotations.java,edu.stanford.nlp.ling.CoreAnnotations.SentenceIndexAnnotation,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,403,innerclass,1,0,1,,0.0,5,0,0,0,0,1,1
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\ling\tokensregex\types\ValueFunctions.java,edu.stanford.nlp.ling.tokensregex.types.ValueFunctions.6,6.0,1.0,0.0,0.0,-1.0,0.0,0.0,252,anonymous,1,0,1,,0.0,10,0,5,0,0,1,3
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\util\MemoryMonitor.java,edu.stanford.nlp.util.MemoryMonitor,0.0,-1.0,11.0,36.0,0.7659575,-1.0,4.0,14,class,1,1,5,0.34736842,0.8,233,0,37,1,8,20,39
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\ling\CoreAnnotations.java,edu.stanford.nlp.ling.CoreAnnotations.CoNLLSRLAnnotation,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,513,innerclass,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\semgraph\SemanticGraph.java,edu.stanford.nlp.semgraph.SemanticGraph.OutputFormat,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1405,enum,1,0,0,-1.0,0.0,1,0,0,0,0,0,0
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\tagger\maxent\ExtractorFramesRare.java,edu.stanford.nlp.tagger.maxent.CtbSufDetector,10.0,1.0,2.0,6.0,0.75,0.0,2.0,1477,class,3,1,5,0.3,0.6,22,0,8,0,2,5,7
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\tagger\util\MakePrefixFile.java,edu.stanford.nlp.tagger.util.MakePrefixFile,0.0,-1.0,4.0,0.0,0.0,-1.0,3.0,27,class,1,1,4,,0.5,20,0,13,0,1,2,4
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\international\morph\AddMorphoAnnotations.java,edu.stanford.nlp.international.morph.AddMorphoAnnotations.YieldIterator,0.0,-1.0,0.0,15.0,1.0,-1.0,0.0,58,innerclass,1,0,6,0.5,0.4,82,0,13,0,3,5,18
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\trees\ud\UniversalGrammaticalStructure.java,edu.stanford.nlp.trees.ud.UniversalGrammaticalStructure,12.0,0.0,176.0,10.0,0.05376344,0.0,8.0,20,class,2,2,14,0.035714287,0.8666667,313,0,66,0,5,12,130
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\trees\GrammaticalStructure.java,edu.stanford.nlp.trees.GrammaticalStructure.NameComparator,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1033,innerclass,1,0,1,,0.0,7,0,2,0,0,1,1
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\pipeline\CoreMapAttributeAggregator.java,edu.stanford.nlp.pipeline.CoreMapAttributeAggregator.ConcatTextAggregator,0.0,1.0,1.0,1.0,0.5,-1.0,1.0,151,innerclass,2,0,2,0.0,0.5,11,0,1,0,1,2,3
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\sequences\ColumnDocumentReaderAndWriter.java,edu.stanford.nlp.sequences.ColumnDocumentReaderAndWriter,0.0,-1.0,9.0,3.0,0.25,-1.0,7.0,25,class,1,1,8,0.16666667,0.75,63,0,10,1,5,4,6
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\ling\CoreAnnotations.java,edu.stanford.nlp.ling.CoreAnnotations.DocTypeAnnotation,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1880,innerclass,1,0,1,,0.0,5,0,0,0,0,1,1
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\parser\lexparser\Lexicon.java,edu.stanford.nlp.parser.lexparser.Lexicon,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,26,interface,1,46,4,0.0,1.0,26,0,0,0,3,21,21
C:\Users\syuuj\gitProject\CoreNLP\src\edu\stanford\nlp\time\SUTime.java,edu.stanford.nlp.time.SUTime.IsoDateTime,7.0,1.0,0.0,6.0,1.0,0.0,0.0,3535,innerclass,4,0,4,1.0,0.33333334,13,0,1,0,3,2,3
