file,class,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\OpResult.java,org.apache.zookeeper.OpResult.CreateResult,0.0,0.0,6.0,8.0,0.5714286,-1.0,2.0,innerclass,2,0,3,1.0,0.21428573,35,0,5,0,2,7,16
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\server\command\EnvCommand.java,org.apache.zookeeper.server.command.EnvCommand,4.0,1.0,2.0,0.0,0.0,0.0,1.0,class,2,1,4,0.0,0.0,14,0,5,0,0,2,3
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\server\quorum\FastLeaderElection.java,org.apache.zookeeper.server.quorum.FastLeaderElection.Notification,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,innerclass,1,0,2,-1.0,,11,0,0,0,9,0,0
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\test\SaslClientTest.java,org.apache.zookeeper.test.SaslClientTest,2.0,0.0,9.0,3.0,0.25,0.0,2.0,class,2,0,5,0.33333334,0.33333334,23,0,7,0,1,3,6
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\MultiResponseTest.java,org.apache.zookeeper.MultiResponseTest,2.0,0.0,3.0,0.0,0.0,0.0,3.0,class,2,1,9,0.0,0.0,32,0,12,0,0,3,3
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\server\admin\Commands.java,org.apache.zookeeper.server.admin.Commands.CnxnStatResetCommand,1.0,0.0,1.0,0.0,0.0,1.0,1.0,innerclass,2,0,3,0.0,0.0,10,0,4,0,0,2,2
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\server\RequestThrottler.java,org.apache.zookeeper.server.RequestThrottler,1.0,0.0,6.0,17.0,0.73913044,0.0,4.0,class,4,5,9,0.7051282,0.8066667,144,0,31,0,10,15,35
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\server\admin\Commands.java,org.apache.zookeeper.server.admin.Commands.InitialConfigurationCommand,1.0,0.0,1.0,0.0,0.0,1.0,1.0,innerclass,2,0,3,0.0,0.0,10,0,4,0,0,2,2
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\server\quorum\CommitProcessorConcurrencyTest.java,org.apache.zookeeper.server.quorum.CommitProcessorConcurrencyTest.MockCommitProcessor.1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,anonymous,1,0,1,0.0,0.0,7,0,1,0,0,2,2
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\server\EphemeralTypeTest.java,org.apache.zookeeper.server.EphemeralTypeTest,0.0,-1.0,27.0,0.0,0.0,-1.0,5.0,class,1,0,4,0.0,0.0,50,0,12,0,0,8,12
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\server\util\JvmPauseMonitor.java,org.apache.zookeeper.server.util.JvmPauseMonitor.GcTimes,0.0,-1.0,0.0,6.0,1.0,-1.0,0.0,innerclass,1,0,1,,0.0,18,0,2,0,2,4,4
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\test\StatTest.java,org.apache.zookeeper.test.StatTest,19.0,0.2857143,111.0,1.0,0.008928572,0.05263158,6.0,class,2,1,5,1.0,0.14285715,119,0,35,0,1,7,8
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\server\command\FourLetterCommands.java,org.apache.zookeeper.server.command.FourLetterCommands,0.0,-1.0,4.0,6.0,0.6,-1.0,3.0,class,1,3,2,0.6,0.7083333,85,0,21,0,24,4,12
