,file,class,method,ATFD,ATLD,LAA,FDP,line,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty
1262,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\value\spi\CustomEnumMappingStrategyTest.java,org.mapstruct.ap.test.value.spi.CustomEnumMappingStrategyTest,shouldApplyDefinedMappingsInsteadOfCustomEnumMappingStrategy/0,29.0,0.0,0.0,3.0,85.0,0,6,1,28,0,1,0,0,0,0
1263,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\collection\wildcard\GoodIdea.java,org.mapstruct.ap.test.collection.wildcard.GoodIdea,getContent/0,0.0,1.0,1.0,0.0,21.0,0,0,1,3,1,0,0,0,0,0
1264,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\collection\wildcard\GoodIdea.java,org.mapstruct.ap.test.collection.wildcard.GoodIdea,getDescription/0,0.0,1.0,1.0,0.0,29.0,0,0,1,3,1,0,0,0,0,0
1265,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\collection\wildcard\GoodIdea.java,org.mapstruct.ap.test.collection.wildcard.GoodIdea,setDescription/1[java.math.BigDecimal],0.0,1.0,1.0,0.0,33.0,1,0,1,3,0,0,1,0,0,0
1266,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\namesuggestion\PersonDto.java,org.mapstruct.ap.test.namesuggestion.PersonDto,getAge/0,0.0,1.0,1.0,0.0,24.0,0,0,1,3,1,0,0,0,0,0
1267,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\namesuggestion\PersonDto.java,org.mapstruct.ap.test.namesuggestion.PersonDto,getGarage/0,0.0,1.0,1.0,0.0,32.0,0,0,1,3,1,0,0,0,0,0
1268,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\namesuggestion\PersonDto.java,org.mapstruct.ap.test.namesuggestion.PersonDto,getName/0,0.0,1.0,1.0,0.0,16.0,0,0,1,3,1,0,0,0,0,0
1269,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\namesuggestion\PersonDto.java,org.mapstruct.ap.test.namesuggestion.PersonDto,setAge/1[int],0.0,1.0,1.0,0.0,28.0,0,0,1,3,0,0,1,0,0,0
1270,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\namesuggestion\PersonDto.java,org.mapstruct.ap.test.namesuggestion.PersonDto,setGarage/1[org.mapstruct.ap.test.namesuggestion.GarageDto],0.0,1.0,1.0,0.0,36.0,0,0,1,3,0,0,1,0,0,0
1271,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\namesuggestion\PersonDto.java,org.mapstruct.ap.test.namesuggestion.PersonDto,setName/1[java.lang.String],0.0,1.0,1.0,0.0,20.0,0,0,1,3,0,0,1,0,0,0
1272,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\factories\a\BarFactory.java,org.mapstruct.ap.test.factories.a.BarFactory,createBar1/0,0.0,0.0,-1.0,0.0,15.0,0,1,1,3,1,0,0,0,0,0
1273,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\exceptions\ExceptionTest.java,org.mapstruct.ap.test.exceptions.ExceptionTest,shouldThrowRuntimeInBeanMapping/0,3.0,0.0,0.0,3.0,40.0,0,3,1,6,0,2,0,0,0,0
1274,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\exceptions\ExceptionTest.java,org.mapstruct.ap.test.exceptions.ExceptionTest,shouldThrowRuntimeInBeanMappingViaBaseException/0,3.0,0.0,0.0,3.0,121.0,0,3,1,6,0,2,0,0,0,0
1275,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\exceptions\ExceptionTest.java,org.mapstruct.ap.test.exceptions.ExceptionTest,shouldThrowRuntimeInIterableMapping/0,2.0,0.0,0.0,2.0,67.0,0,1,1,6,0,2,0,0,0,0
1276,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\exceptions\ExceptionTest.java,org.mapstruct.ap.test.exceptions.ExceptionTest,shouldThrowRuntimeInMapKeyMapping/0,2.0,0.0,0.0,2.0,85.0,0,1,1,6,0,2,0,0,0,0
1277,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\exceptions\ExceptionTest.java,org.mapstruct.ap.test.exceptions.ExceptionTest,shouldThrowRuntimeInMapValueMapping/0,2.0,0.0,0.0,2.0,103.0,0,1,1,6,0,2,0,0,0,0
1278,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\exceptions\ExceptionTest.java,org.mapstruct.ap.test.exceptions.ExceptionTest,shouldThrowTestException2InBeanMapping/0,3.0,0.0,0.0,3.0,49.0,0,3,1,6,0,2,0,0,0,0
1279,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\exceptions\ExceptionTest.java,org.mapstruct.ap.test.exceptions.ExceptionTest,shouldThrowTestException2InBeanMappingViaBaseException/0,3.0,0.0,0.0,3.0,130.0,0,3,1,6,0,2,0,0,0,0
1280,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\exceptions\ExceptionTest.java,org.mapstruct.ap.test.exceptions.ExceptionTest,shouldThrowTestException2InIterableMapping/0,2.0,0.0,0.0,2.0,76.0,0,1,1,6,0,2,0,0,0,0
1281,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\exceptions\ExceptionTest.java,org.mapstruct.ap.test.exceptions.ExceptionTest,shouldThrowTestException2InMapKeyMapping/0,2.0,0.0,0.0,2.0,94.0,0,1,1,6,0,2,0,0,0,0
1282,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\exceptions\ExceptionTest.java,org.mapstruct.ap.test.exceptions.ExceptionTest,shouldThrowTestException2InMapValueMapping/0,2.0,0.0,0.0,2.0,112.0,0,1,1,6,0,2,0,0,0,0
1283,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\exceptions\ExceptionTest.java,org.mapstruct.ap.test.exceptions.ExceptionTest,shouldThrowTestParseExceptionInBeanMappingDueToTypeConverion/0,3.0,0.0,0.0,3.0,58.0,0,3,1,6,0,2,0,0,0,0
1284,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\builder\multiple\DefaultBuildMethodMapper.java,org.mapstruct.ap.test.builder.multiple.DefaultBuildMethodMapper,map/1[org.mapstruct.ap.test.builder.multiple.Source],0.0,0.0,-1.0,0.0,19.0,1,0,1,1,0,0,1,0,0,0
1285,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\imports\innerclasses\BeanWithInnerEnum.java,org.mapstruct.ap.test.imports.innerclasses.BeanWithInnerEnum,getInnerEnum/0,0.0,1.0,1.0,0.0,25.0,1,0,1,3,1,0,0,0,0,0
1286,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\imports\innerclasses\BeanWithInnerEnum.java,org.mapstruct.ap.test.imports.innerclasses.BeanWithInnerEnum,getTest/0,0.0,1.0,1.0,0.0,17.0,0,0,1,3,1,0,0,0,0,0
1287,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\imports\innerclasses\BeanWithInnerEnum.java,org.mapstruct.ap.test.imports.innerclasses.BeanWithInnerEnum,setTest/1[java.lang.String],0.0,1.0,1.0,0.0,21.0,1,0,1,3,0,0,1,0,0,0
1288,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\erroneous\misbalancedbraces\MisbalancedBracesTest.java,org.mapstruct.ap.test.erroneous.misbalancedbraces.MisbalancedBracesTest,expressionWithMisbalancedBracesIsPassedThrough/0,2.0,0.0,0.0,2.0,39.0,0,0,1,2,0,0,0,0,0,0
1289,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\unmappable\CatDto.java,org.mapstruct.ap.test.nestedbeans.unmappable.CatDto,getInfo/0,0.0,1.0,1.0,0.0,12.0,0,0,1,3,1,0,0,0,0,0
1290,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\unmappable\CatDto.java,org.mapstruct.ap.test.nestedbeans.unmappable.CatDto,setInfo/1[org.mapstruct.ap.test.nestedbeans.unmappable.InfoDto],0.0,1.0,1.0,0.0,16.0,0,0,1,3,0,0,1,0,0,0
1291,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_2170\dto\PersonDto.java,org.mapstruct.ap.test.bugs._2170.dto.PersonDto,getName/0,0.0,1.0,1.0,0.0,20.0,0,0,1,3,1,0,0,0,0,0
1292,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_2170\dto\PersonDto.java,org.mapstruct.ap.test.bugs._2170.dto.PersonDto,PersonDto/1[java.lang.String],0.0,1.0,1.0,0.0,16.0,0,0,1,3,0,0,1,0,0,0
1293,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\MappingProcessor.java,org.mapstruct.ap.MappingProcessor,asTypeElement/1[javax.lang.model.element.Element],0.0,0.0,-1.0,0.0,368.0,1,1,1,11,1,0,1,0,1,0
1294,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\MappingProcessor.java,org.mapstruct.ap.MappingProcessor,createOptions/0,14.0,7.0,0.33333334,2.0,135.0,1,0,2,4,1,1,0,0,0,0
1295,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\MappingProcessor.java,org.mapstruct.ap.MappingProcessor,getAndResetDeferredMappers/0,4.0,1.0,0.2,4.0,211.0,1,0,2,9,1,2,0,1,0,0
1296,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\MappingProcessor.java,org.mapstruct.ap.MappingProcessor,getDeclaredTypesNotToBeImported/1[javax.lang.model.element.TypeElement],3.0,0.0,0.0,2.0,288.0,1,0,1,3,1,3,1,0,0,0
1297,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\MappingProcessor.java,org.mapstruct.ap.MappingProcessor,getProcessors/0,2.0,0.0,0.0,2.0,348.0,1,1,2,9,1,2,0,1,0,0
1298,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\MappingProcessor.java,org.mapstruct.ap.MappingProcessor,getSupportedSourceVersion/0,0.0,0.0,-1.0,0.0,150.0,0,0,1,3,1,0,0,0,0,0
1299,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\MappingProcessor.java,org.mapstruct.ap.MappingProcessor,init/1[javax.annotation.processing.ProcessingEnvironment],3.0,2.0,0.4,1.0,123.0,0,2,1,5,0,0,1,0,0,0
1300,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\unmappable\BaseDeepMapKeyMapper.java,org.mapstruct.ap.test.nestedbeans.unmappable.BaseDeepMapKeyMapper,map/1[org.mapstruct.ap.test.nestedbeans.unmappable.Car],0.0,0.0,-1.0,0.0,12.0,0,1,1,3,1,0,1,0,0,0
1301,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\unmappable\BaseDeepMapKeyMapper.java,org.mapstruct.ap.test.nestedbeans.unmappable.BaseDeepMapKeyMapper,map/1[org.mapstruct.ap.test.nestedbeans.unmappable.Cat],0.0,0.0,-1.0,0.0,28.0,0,1,1,3,1,0,1,0,0,0
1302,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\unmappable\BaseDeepMapKeyMapper.java,org.mapstruct.ap.test.nestedbeans.unmappable.BaseDeepMapKeyMapper,map/1[org.mapstruct.ap.test.nestedbeans.unmappable.Computer],0.0,0.0,-1.0,0.0,24.0,0,1,1,3,1,0,1,0,0,0
1303,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\unmappable\BaseDeepMapKeyMapper.java,org.mapstruct.ap.test.nestedbeans.unmappable.BaseDeepMapKeyMapper,map/1[org.mapstruct.ap.test.nestedbeans.unmappable.ForeignWord],0.0,0.0,-1.0,0.0,20.0,0,1,1,3,1,0,1,0,0,0
1304,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\unmappable\BaseDeepMapKeyMapper.java,org.mapstruct.ap.test.nestedbeans.unmappable.BaseDeepMapKeyMapper,map/1[org.mapstruct.ap.test.nestedbeans.unmappable.House],0.0,0.0,-1.0,0.0,16.0,0,1,1,3,1,0,1,0,0,0
1305,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\unmappable\BaseDeepMapKeyMapper.java,org.mapstruct.ap.test.nestedbeans.unmappable.BaseDeepMapKeyMapper,userToUserDto/1[org.mapstruct.ap.test.nestedbeans.unmappable.User],0.0,0.0,-1.0,0.0,10.0,0,0,1,1,0,0,1,0,0,0
1306,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\writer\FreeMarkerWritable.java,org.mapstruct.ap.internal.writer.FreeMarkerWritable,getTemplateName/0,1.0,1.0,0.5,1.0,29.0,1,1,1,3,1,0,0,0,0,0
1307,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_1131\Issue1131Test.java,org.mapstruct.ap.test.bugs._1131.Issue1131Test,shouldUseContextObjectFactory/0,10.0,0.0,0.0,5.0,53.0,0,13,1,13,0,3,0,0,0,0
1308,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_1131\Issue1131Test.java,org.mapstruct.ap.test.bugs._1131.Issue1131Test,shouldUseCreateWithSourceNested/0,10.0,0.0,0.0,5.0,32.0,0,11,1,12,0,2,0,0,0,0
1309,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\source\manysourcearguments\DeliveryAddress.java,org.mapstruct.ap.test.source.manysourcearguments.DeliveryAddress,getDescription/0,0.0,1.0,1.0,0.0,80.0,5,0,1,3,1,0,0,0,0,0
1310,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\source\manysourcearguments\DeliveryAddress.java,org.mapstruct.ap.test.source.manysourcearguments.DeliveryAddress,getFirstName/0,0.0,1.0,1.0,0.0,32.0,0,0,1,3,1,0,0,0,0,0
1311,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\source\manysourcearguments\DeliveryAddress.java,org.mapstruct.ap.test.source.manysourcearguments.DeliveryAddress,getHeight/0,0.0,1.0,1.0,0.0,48.0,0,0,1,3,1,0,0,0,0,0
1312,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\source\manysourcearguments\DeliveryAddress.java,org.mapstruct.ap.test.source.manysourcearguments.DeliveryAddress,getHouseNumber/0,0.0,1.0,1.0,0.0,72.0,5,0,1,3,1,0,0,0,0,0
1313,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\source\manysourcearguments\DeliveryAddress.java,org.mapstruct.ap.test.source.manysourcearguments.DeliveryAddress,getLastName/0,0.0,1.0,1.0,0.0,40.0,5,0,1,3,1,0,0,0,0,0
1314,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\source\manysourcearguments\DeliveryAddress.java,org.mapstruct.ap.test.source.manysourcearguments.DeliveryAddress,getStreet/0,0.0,1.0,1.0,0.0,56.0,2,0,1,3,1,0,0,0,0,0
1315,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\source\manysourcearguments\DeliveryAddress.java,org.mapstruct.ap.test.source.manysourcearguments.DeliveryAddress,getZipCode/0,0.0,1.0,1.0,0.0,64.0,4,0,1,3,1,0,0,0,0,0
1316,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\source\manysourcearguments\DeliveryAddress.java,org.mapstruct.ap.test.source.manysourcearguments.DeliveryAddress,setDescription/1[java.lang.String],0.0,1.0,1.0,0.0,84.0,0,0,1,3,0,0,1,0,0,0
1317,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\source\manysourcearguments\DeliveryAddress.java,org.mapstruct.ap.test.source.manysourcearguments.DeliveryAddress,setFirstName/1[java.lang.String],0.0,1.0,1.0,0.0,36.0,0,0,1,3,0,0,1,0,0,0
1318,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\source\manysourcearguments\DeliveryAddress.java,org.mapstruct.ap.test.source.manysourcearguments.DeliveryAddress,setHeight/1[int],0.0,1.0,1.0,0.0,52.0,0,0,1,3,0,0,1,0,0,0
1319,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\source\manysourcearguments\DeliveryAddress.java,org.mapstruct.ap.test.source.manysourcearguments.DeliveryAddress,setHouseNumber/1[int],0.0,1.0,1.0,0.0,76.0,0,0,1,3,0,0,1,0,0,0
1320,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\source\manysourcearguments\DeliveryAddress.java,org.mapstruct.ap.test.source.manysourcearguments.DeliveryAddress,setLastName/1[java.lang.String],0.0,1.0,1.0,0.0,44.0,0,0,1,3,0,0,1,0,0,0
1321,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\source\manysourcearguments\DeliveryAddress.java,org.mapstruct.ap.test.source.manysourcearguments.DeliveryAddress,setStreet/1[java.lang.String],0.0,1.0,1.0,0.0,60.0,0,0,1,3,0,0,1,0,0,0
1322,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\source\manysourcearguments\DeliveryAddress.java,org.mapstruct.ap.test.source.manysourcearguments.DeliveryAddress,setZipCode/1[int],0.0,1.0,1.0,0.0,68.0,0,0,1,3,0,0,1,0,0,0
1323,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\source\manysourcearguments\DeliveryAddress.java,org.mapstruct.ap.test.source.manysourcearguments.DeliveryAddress,DeliveryAddress/0,0.0,0.0,-1.0,0.0,18.0,1,0,1,2,0,0,0,0,0,0
1324,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_971\Issue971CollectionMapper.java,org.mapstruct.ap.test.bugs._971.Issue971CollectionMapper,mapTargetToSource/1[org.mapstruct.ap.test.bugs._971.CollectionTarget],0.0,0.0,-1.0,0.0,20.0,0,0,1,1,0,0,1,0,0,0
1325,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\collection\TestMap.java,org.mapstruct.ap.test.collection.TestMap,isPuttAllCalled/0,0.0,1.0,1.0,0.0,20.0,1,0,1,3,1,0,0,0,0,0
1326,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\collection\TestMap.java,org.mapstruct.ap.test.collection.TestMap,setPuttAllCalled/1[boolean],0.0,1.0,1.0,0.0,24.0,1,0,1,3,0,0,1,0,0,0
1327,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_1353\Source.java,org.mapstruct.ap.test.bugs._1353.Source,getString1/0,0.0,1.0,1.0,0.0,15.0,1,0,1,3,1,0,0,0,0,0
1328,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_1353\Source.java,org.mapstruct.ap.test.bugs._1353.Source,setString1/1[java.lang.String],0.0,1.0,1.0,0.0,19.0,1,0,1,3,0,0,1,0,0,0
1329,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\util\ImmutablesConstants.java,org.mapstruct.ap.internal.util.ImmutablesConstants,ImmutablesConstants/0,0.0,0.0,-1.0,0.0,17.0,0,0,1,2,0,0,0,0,0,0
1330,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\selection\generics\ArrayWrapper.java,org.mapstruct.ap.test.selection.generics.ArrayWrapper,getWrapped/0,0.0,1.0,1.0,0.0,19.0,0,0,1,3,1,0,0,0,0,0
1331,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\selection\generics\ArrayWrapper.java,org.mapstruct.ap.test.selection.generics.ArrayWrapper,setWrapped/1[T[]],0.0,1.0,1.0,0.0,23.0,0,0,1,3,0,0,1,0,0,0
1332,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\selection\generics\ArrayWrapper.java,org.mapstruct.ap.test.selection.generics.ArrayWrapper,ArrayWrapper/0,0.0,0.0,-1.0,0.0,10.0,0,0,1,2,0,0,0,0,0,0
1333,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\selection\generics\ArrayWrapper.java,org.mapstruct.ap.test.selection.generics.ArrayWrapper,ArrayWrapper/1[T[]],0.0,1.0,1.0,0.0,13.0,0,0,1,3,0,0,1,0,0,0
1334,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\abstractclass\generics\Identifiable.java,org.mapstruct.ap.test.abstractclass.generics.Identifiable,getKey/0,0.0,0.0,-1.0,0.0,12.0,0,0,1,1,0,0,0,0,0,0
1335,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\abstractclass\Measurable.java,org.mapstruct.ap.test.abstractclass.Measurable,getSize/0,0.0,0.0,-1.0,0.0,12.0,0,0,1,1,0,0,0,0,0,0
1336,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\unmappable\Info.java,org.mapstruct.ap.test.nestedbeans.unmappable.Info,getSize/0,0.0,1.0,1.0,0.0,11.0,0,0,1,3,1,0,0,0,0,0
1337,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\unmappable\Info.java,org.mapstruct.ap.test.nestedbeans.unmappable.Info,setSize/1[java.lang.String],0.0,1.0,1.0,0.0,15.0,0,0,1,3,0,0,1,0,0,0
1338,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\spi\PrefixEnumTransformationStrategy.java,org.mapstruct.ap.spi.PrefixEnumTransformationStrategy,getStrategyName/0,0.0,0.0,-1.0,0.0,16.0,0,0,1,3,1,0,0,0,0,0
1339,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\builtin\mapper\XmlGregCalToCalendarMapper.java,org.mapstruct.ap.test.builtin.mapper.XmlGregCalToCalendarMapper,map/1[org.mapstruct.ap.test.builtin.bean.XmlGregorianCalendarProperty],0.0,0.0,-1.0,0.0,18.0,1,0,1,1,0,0,1,0,0,0
1340,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\builder\ignore\BuilderIgnoringTest.java,org.mapstruct.ap.test.builder.ignore.BuilderIgnoringTest,shouldIgnoreBase/0,6.0,0.0,0.0,4.0,33.0,0,8,1,10,0,2,0,0,0,0
1341,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\builder\ignore\BuilderIgnoringTest.java,org.mapstruct.ap.test.builder.ignore.BuilderIgnoringTest,shouldMapAll/0,6.0,0.0,0.0,4.0,61.0,0,8,1,10,0,2,0,0,0,0
1342,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\builder\ignore\BuilderIgnoringTest.java,org.mapstruct.ap.test.builder.ignore.BuilderIgnoringTest,shouldMapOnlyExplicit/0,6.0,0.0,0.0,4.0,47.0,0,8,1,10,0,2,0,0,0,0
1343,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\inheritance\complex\SourceComposite.java,org.mapstruct.ap.test.inheritance.complex.SourceComposite,getProp1/0,0.0,1.0,1.0,0.0,17.0,0,0,1,3,1,0,0,0,0,0
1344,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\inheritance\complex\SourceComposite.java,org.mapstruct.ap.test.inheritance.complex.SourceComposite,getProp2/0,0.0,1.0,1.0,0.0,25.0,0,0,1,3,1,0,0,0,0,0
1345,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\inheritance\complex\SourceComposite.java,org.mapstruct.ap.test.inheritance.complex.SourceComposite,getProp3/0,0.0,1.0,1.0,0.0,33.0,0,0,1,3,1,0,0,0,0,0
1346,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\inheritance\complex\SourceComposite.java,org.mapstruct.ap.test.inheritance.complex.SourceComposite,getProp4/0,0.0,1.0,1.0,0.0,41.0,0,0,1,3,1,0,0,0,0,0
1347,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\inheritance\complex\SourceComposite.java,org.mapstruct.ap.test.inheritance.complex.SourceComposite,getProp5/0,0.0,1.0,1.0,0.0,49.0,0,0,1,3,1,0,0,0,0,0
1348,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\inheritance\complex\SourceComposite.java,org.mapstruct.ap.test.inheritance.complex.SourceComposite,setProp1/1[org.mapstruct.ap.test.inheritance.complex.SourceExt],0.0,1.0,1.0,0.0,21.0,1,0,1,3,0,0,1,0,0,0
1349,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\inheritance\complex\SourceComposite.java,org.mapstruct.ap.test.inheritance.complex.SourceComposite,setProp2/1[org.mapstruct.ap.test.inheritance.complex.SourceExt2],0.0,1.0,1.0,0.0,29.0,1,0,1,3,0,0,1,0,0,0
1350,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\inheritance\complex\SourceComposite.java,org.mapstruct.ap.test.inheritance.complex.SourceComposite,setProp3/1[org.mapstruct.ap.test.inheritance.complex.SourceBase],0.0,1.0,1.0,0.0,37.0,1,0,1,3,0,0,1,0,0,0
1351,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\inheritance\complex\SourceComposite.java,org.mapstruct.ap.test.inheritance.complex.SourceComposite,setProp4/1[java.lang.Integer],0.0,1.0,1.0,0.0,45.0,1,0,1,3,0,0,1,0,0,0
1352,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\value\enum2enum\OrderEntity.java,org.mapstruct.ap.test.value.enum2enum.OrderEntity,getOrderType/0,0.0,1.0,1.0,0.0,17.0,3,0,1,3,1,0,0,0,0,0
