file,class,method,fanin_x,fanout_x,wmc_x,loc_x,returnsQty_x,variablesQty_x,parametersQty_x,loopQty_x,anonymousClassesQty_x,innerClassesQty_x,ATFD_x,ATLD_x,LAA_x,FDP_x,line_x,fanin_y,fanout_y,wmc_y,loc_y,returnsQty_y,variablesQty_y,parametersQty_y,loopQty_y,anonymousClassesQty_y,innerClassesQty_y,ATFD_y,ATLD_y,LAA_y,FDP_y,line_y,qualifiedName,FeatureEnvy
C:\Users\syuuj\gitProject\webmagic\webmagic-extension\src\test\java\us\codecraft\webmagic\model\GithubRepo.java,us.codecraft.webmagic.model.GithubRepo,getFork/0,0,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,29,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,us.codecraft.webmagic.model.GithubRepo.getFork,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-samples\src\main\java\us\codecraft\webmagic\samples\QzoneBlogProcessor.java,us.codecraft.webmagic.samples.QzoneBlogProcessor,process/1[us.codecraft.webmagic.Page],0,7,1,6,0,1,1,0,0,0,3.0,0.0,0.0,1.0,14,0.0,7.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,14.0,us.codecraft.webmagic.samples.QzoneBlogProcessor.process,1.0
C:\Users\syuuj\gitProject\webmagic\webmagic-samples\src\main\java\us\codecraft\webmagic\samples\QzoneBlogProcessor.java,us.codecraft.webmagic.samples.QzoneBlogProcessor,getSite/0,0,3,1,3,1,0,0,0,0,0,4.0,0.0,0.0,2.0,26,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,26.0,us.codecraft.webmagic.samples.QzoneBlogProcessor.getSite,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\Request.java,us.codecraft.webmagic.Request,setMethod/1[java.lang.String],4,0,1,4,1,0,1,0,0,0,0.0,1.0,1.0,0.0,124,4.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,116.0,us.codecraft.webmagic.Request.setMethod,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\Request.java,us.codecraft.webmagic.Request,getCookies/0,1,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,157,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,149.0,us.codecraft.webmagic.Request.getCookies,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\Request.java,us.codecraft.webmagic.Request,isBinaryContent/0,1,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,173,,,,,,,,,,,,,,,,us.codecraft.webmagic.Request.isBinaryContent,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\Request.java,us.codecraft.webmagic.Request,"putExtra/2[java.lang.String,java.lang.Object]",5,0,2,7,1,0,2,0,0,0,0.0,2.0,1.0,0.0,88,5.0,0.0,2.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,80.0,us.codecraft.webmagic.Request.putExtra,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\Request.java,us.codecraft.webmagic.Request,hashCode/0,1,0,3,5,1,1,0,0,0,0,0.0,2.0,1.0,0.0,130,1.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,122.0,us.codecraft.webmagic.Request.hashCode,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\Request.java,us.codecraft.webmagic.Request,getExtras/0,2,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,100,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,92.0,us.codecraft.webmagic.Request.getExtras,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\Request.java,us.codecraft.webmagic.Request,setExtras/1[java.util.Map],0,0,1,4,1,0,1,0,0,0,0.0,1.0,1.0,0.0,104,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,96.0,us.codecraft.webmagic.Request.setExtras,0.0
