file,class,method,ATFD,ATLD,LAA,FDP,line,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\util\QuotedStringTokenizer.java,hudson.util.QuotedStringTokenizer,convertHexDigit/1[byte],0.0,0.0,-1.0,0.0,535.0,1,0,7,6,4,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\util\QuotedStringTokenizer.java,hudson.util.QuotedStringTokenizer,countTokens/0,0.0,0.0,-1.0,0.0,322.0,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\util\QuotedStringTokenizer.java,hudson.util.QuotedStringTokenizer,getDouble/0,0.0,1.0,1.0,0.0,499.0,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\util\QuotedStringTokenizer.java,hudson.util.QuotedStringTokenizer,getSingle/0,0.0,1.0,1.0,0.0,517.0,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\util\QuotedStringTokenizer.java,hudson.util.QuotedStringTokenizer,hasMoreElements/0,0.0,0.0,-1.0,0.0,305.0,0,1,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\util\QuotedStringTokenizer.java,hudson.util.QuotedStringTokenizer,hasMoreTokens/0,0.0,27.0,1.0,0.0,141.0,5,0,38,91,4,3,0,1,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\util\QuotedStringTokenizer.java,hudson.util.QuotedStringTokenizer,nextElement/0,0.0,0.0,-1.0,0.0,312.0,0,1,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\util\QuotedStringTokenizer.java,hudson.util.QuotedStringTokenizer,nextToken/0,1.0,2.0,0.6666667,1.0,280.0,4,1,3,7,1,1,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\util\QuotedStringTokenizer.java,hudson.util.QuotedStringTokenizer,nextToken/1[java.lang.String],1.0,4.0,0.8,1.0,293.0,0,1,1,7,1,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\util\QuotedStringTokenizer.java,hudson.util.QuotedStringTokenizer,quote/1[java.lang.String],0.0,0.0,-1.0,0.0,366.0,4,1,3,7,3,1,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\util\QuotedStringTokenizer.java,hudson.util.QuotedStringTokenizer,setDouble/1[boolean],0.0,1.0,1.0,0.0,508.0,0,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\util\QuotedStringTokenizer.java,hudson.util.QuotedStringTokenizer,setSingle/1[boolean],0.0,1.0,1.0,0.0,526.0,0,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\util\QuotedStringTokenizer.java,hudson.util.QuotedStringTokenizer,toArray/0,0.0,0.0,-1.0,0.0,131.0,2,2,2,5,1,1,0,1,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\util\QuotedStringTokenizer.java,hudson.util.QuotedStringTokenizer,tokenize/1[java.lang.String],0.0,0.0,-1.0,0.0,70.0,2,2,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\util\QuotedStringTokenizer.java,hudson.util.QuotedStringTokenizer,unquote/1[java.lang.String],0.0,0.0,-1.0,0.0,432.0,0,1,15,43,4,6,1,1,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\util\QuotedStringTokenizer.java,hudson.util.QuotedStringTokenizer,QuotedStringTokenizer/1[java.lang.String],0.0,0.0,-1.0,0.0,126.0,3,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.Output,send/1[byte[]],0.0,0.0,-1.0,0.0,83.0,1,0,1,1,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.ServerSide,onArg/1[java.lang.String],0.0,0.0,-1.0,0.0,288.0,1,0,1,1,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.ServerSide,onEncoding/1[java.lang.String],0.0,0.0,-1.0,0.0,292.0,1,0,1,1,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.ServerSide,onEndStdin/0,0.0,0.0,-1.0,0.0,298.0,1,0,1,1,0,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.ServerSide,onLocale/1[java.lang.String],0.0,0.0,-1.0,0.0,290.0,1,0,1,1,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.ServerSide,onStart/0,0.0,0.0,-1.0,0.0,294.0,1,0,1,1,0,0,0,0,0,0
