file,class_x,method_x,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty,line,class_y,method_y,ATFD,ATLD,LAA,FDP
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest,buildDeps/1[java.lang.Class>],1,1,3,15,1,2,1,0,0,0,179,ysoserial.payloads.PayloadsTest,buildDeps/1[java.lang.Class],5.0,0.0,0.0,4.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest,"testPayload/2[java.lang.Class>,java.lang.Class[]]",4,17,13,54,1,12,2,0,0,0,79,ysoserial.payloads.PayloadsTest,"testPayload/2[java.lang.Class,java.lang.Class[]]",11.0,1.0,0.083333336,9.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest,"makeDeserializeCallable/5[ysoserial.payloads.annotation.PayloadTest,java.lang.Class[],java.lang.String[],byte[],java.lang.Class]",1,1,1,8,1,0,5,0,1,0,161,ysoserial.payloads.PayloadsTest,"makeDeserializeCallable/5[ysoserial.payloads.annotation.PayloadTest,java.lang.Class[],java.lang.String[],byte[],java.lang.Class]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest,"makeSerializeCallable/2[java.lang.Class>,java.lang.String]",1,1,1,12,1,0,2,0,1,0,147,ysoserial.payloads.PayloadsTest,"makeSerializeCallable/2[java.lang.Class,java.lang.String]",1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest,payloads/0,0,1,1,5,1,1,0,0,0,0,59,ysoserial.payloads.PayloadsTest,payloads/0,3.0,0.0,0.0,3.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JBoss.java,ysoserial.exploit.JBoss$ConnectionProviderContextImpl$2,newThread/1[java.lang.Runnable],0,0,1,5,1,1,1,0,0,0,387,ysoserial.exploit.JBoss$ConnectionProviderContextImpl$385,newThread/1[java.lang.Runnable],1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\exploit\RMIRegistryExploitTest.java,ysoserial.exploit.RMIRegistryExploitTest,createRegistry/1[int],1,0,1,3,0,1,1,0,0,0,8,ysoserial.exploit.RMIRegistryExploitTest,createRegistry/1[int],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\exploit\RMIRegistryExploitTest.java,ysoserial.exploit.RMIRegistryExploitTest,main/1[java.lang.String[]],0,1,4,6,0,2,1,1,0,0,12,ysoserial.exploit.RMIRegistryExploitTest,main/1[java.lang.String[]],1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\GeneratePayload.java,ysoserial.GeneratePayload,main/1[java.lang.String[]],0,5,4,28,1,6,1,0,0,0,16,ysoserial.GeneratePayload,main/1[java.lang.String[]],4.0,3.0,0.42857143,4.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\GeneratePayload.java,ysoserial.GeneratePayload,printUsage/0,1,6,3,17,0,3,0,2,0,0,46,ysoserial.GeneratePayload,printUsage/0,4.0,0.0,0.0,4.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Reflections.java,ysoserial.payloads.util.Reflections,"setFieldValue/3[java.lang.Object,java.lang.String,java.lang.Object]",20,1,1,4,0,1,3,0,0,0,21,ysoserial.payloads.util.Reflections,"setFieldValue/3[java.lang.Object,java.lang.String,java.lang.Object]",2.0,1.0,0.33333334,2.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Reflections.java,ysoserial.payloads.util.Reflections,createWithoutConstructor/1[java.lang.Class],0,1,1,3,1,0,1,0,0,0,38,ysoserial.payloads.util.Reflections,createWithoutConstructor/1[java.lang.Class],1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Reflections.java,ysoserial.payloads.util.Reflections,getFirstCtor/1[java.lang.String],5,0,1,5,1,1,1,0,0,0,31,ysoserial.payloads.util.Reflections,getFirstCtor/1[java.lang.String],2.0,0.0,0.0,2.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Reflections.java,ysoserial.payloads.util.Reflections,"getFieldValue/2[java.lang.Object,java.lang.String]",5,1,1,4,1,1,2,0,0,0,26,ysoserial.payloads.util.Reflections,"getFieldValue/2[java.lang.Object,java.lang.String]",2.0,1.0,0.33333334,2.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Reflections.java,ysoserial.payloads.util.Reflections,"getField/2[java.lang.Class,java.lang.String]",11,1,3,6,1,1,2,0,0,0,12,ysoserial.payloads.util.Reflections,"getField/2[java.lang.Class,java.lang.String]",4.0,1.0,0.2,2.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Reflections.java,ysoserial.payloads.util.Reflections,"createWithConstructor/4[java.lang.Class,java.lang.Class,java.lang.Class[],java.lang.Object[]]",3,2,1,7,1,2,4,0,0,0,44,ysoserial.payloads.util.Reflections,"createWithConstructor/4[java.lang.Class,java.lang.Class,java.lang.Class[],java.lang.Object[]]",4.0,0.0,0.0,3.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\JRMPReverseConnectSMTest.java,ysoserial.payloads.JRMPReverseConnectSMTest$1,call/0,0,13,1,15,1,3,0,0,0,0,38,ysoserial.payloads.JRMPReverseConnectSMTest$37,call/0,3.0,0.0,0.0,2.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\RMIRegistryExploit.java,ysoserial.exploit.RMIRegistryExploit$1,call/0,0,13,2,14,1,4,0,0,0,0,38,ysoserial.exploit.RMIRegistryExploit$38,call/0,2.0,0.0,0.0,2.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\JRMPReverseConnectTest.java,ysoserial.payloads.JRMPReverseConnectTest,JRMPReverseConnectTest/0,0,0,1,3,0,0,0,0,0,0,26,ysoserial.payloads.JRMPReverseConnectTest,JRMPReverseConnectTest/0,0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\JRMPReverseConnectTest.java,ysoserial.payloads.JRMPReverseConnectTest,getPayloadArgs/0,0,0,1,3,1,0,0,0,0,0,53,ysoserial.payloads.JRMPReverseConnectTest,getPayloadArgs/0,0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\JRMPReverseConnectTest.java,ysoserial.payloads.JRMPReverseConnectTest,run/1[java.util.concurrent.Callable],0,3,2,18,0,2,1,0,0,0,32,ysoserial.payloads.JRMPReverseConnectTest,run/1[java.util.concurrent.Callable],0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsBeanutils1.java,ysoserial.payloads.CommonsBeanutils1,getObject/1[java.lang.String],0,3,1,12,1,4,1,0,0,0,19,ysoserial.payloads.CommonsBeanutils1,getObject/1[java.lang.String],2.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsBeanutils1.java,ysoserial.payloads.CommonsBeanutils1,main/1[java.lang.String[]],0,1,1,3,0,0,1,0,0,0,41,ysoserial.payloads.CommonsBeanutils1,main/1[java.lang.String[]],0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JSF.java,ysoserial.exploit.JSF,main/1[java.lang.String[]],0,2,4,32,0,9,1,0,0,0,37,ysoserial.exploit.JSF,main/1[java.lang.String[]],10.0,0.0,0.0,6.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest$1,call/0,0,13,1,7,1,3,0,0,0,0,150,ysoserial.payloads.PayloadsTest$148,call/0,1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest$2,call/0,0,13,1,3,1,0,0,0,0,0,165,ysoserial.payloads.PayloadsTest$163,call/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\PayloadsTest.java,ysoserial.payloads.PayloadsTest$3,(initializer 1),0,1,5,21,0,3,0,2,0,0,206,ysoserial.payloads.PayloadsTest$204,(initializer206),10.0,0.0,0.0,3.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\CustomDeserializer.java,ysoserial.CustomDeserializer,getCustomDeserializer/0,1,0,1,1,0,0,0,0,0,0,11,ysoserial.CustomDeserializer,getCustomDeserializer/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\annotation\Dependencies.java,ysoserial.payloads.annotation.Dependencies$Utils,getDependenciesSimple/1[java.lang.reflect.AnnotatedElement],1,1,2,8,1,3,1,1,0,0,24,ysoserial.payloads.annotation.Dependencies$Utils,getDependenciesSimple/1[java.lang.reflect.AnnotatedElement],2.0,1.0,0.33333334,1.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\annotation\Dependencies.java,ysoserial.payloads.annotation.Dependencies$Utils,getDependencies/1[java.lang.reflect.AnnotatedElement],2,1,3,9,2,1,1,0,0,0,15,ysoserial.payloads.annotation.Dependencies$Utils,getDependencies/1[java.lang.reflect.AnnotatedElement],2.0,0.0,0.0,2.0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\CustomPayloadArgs.java,ysoserial.CustomPayloadArgs,getPayloadArgs/0,1,0,1,1,0,0,0,0,0,0,11,ysoserial.CustomPayloadArgs,getPayloadArgs/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\JavassistWeld1.java,ysoserial.payloads.JavassistWeld1$1,createFor/1[ysoserial.payloads.InterceptorReference],0,0,1,3,1,0,1,0,0,0,69,ysoserial.payloads.JavassistWeld1$67,createFor/1[org.jboss.weld.interceptor.spi.metadata.InterceptorReference],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\URLDNS.java,ysoserial.payloads.URLDNS$SilentURLStreamHandler,openConnection/1[java.net.URL],0,0,1,3,1,0,1,0,0,0,77,ysoserial.payloads.URLDNS$SilentURLStreamHandler,openConnection/1[java.net.URL],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\URLDNS.java,ysoserial.payloads.URLDNS$SilentURLStreamHandler,getHostAddress/1[java.net.URL],0,0,1,3,1,0,1,0,0,0,81,ysoserial.payloads.URLDNS$SilentURLStreamHandler,getHostAddress/1[java.net.URL],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JBoss.java,ysoserial.exploit.JBoss$ConnectionHandlerContextImpl,getConnection/0,0,0,1,3,1,0,0,0,0,0,366,ysoserial.exploit.JBoss$ConnectionHandlerContextImpl,getConnection/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JBoss.java,ysoserial.exploit.JBoss$ConnectionHandlerContextImpl,getRegisteredService/1[java.lang.String],0,0,1,3,1,0,1,0,0,0,356,ysoserial.exploit.JBoss$ConnectionHandlerContextImpl,getRegisteredService/1[java.lang.String],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JBoss.java,ysoserial.exploit.JBoss$ConnectionHandlerContextImpl,remoteClosed/0,0,0,1,2,0,0,0,0,0,0,348,ysoserial.exploit.JBoss$ConnectionHandlerContextImpl,remoteClosed/0,0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JBoss.java,ysoserial.exploit.JBoss$ConnectionHandlerContextImpl,ConnectionHandlerContextImpl/1[ysoserial.exploit.JBoss.ConnectionProviderContextImpl],1,0,1,3,0,0,1,0,0,0,343,ysoserial.exploit.JBoss$ConnectionHandlerContextImpl,ConnectionHandlerContextImpl/1[ysoserial.exploit.JBoss.ConnectionProviderContextImpl],0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JBoss.java,ysoserial.exploit.JBoss$ConnectionHandlerContextImpl,getConnectionProviderContext/0,0,0,1,3,1,0,0,0,0,0,361,ysoserial.exploit.JBoss$ConnectionHandlerContextImpl,getConnectionProviderContext/0,0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\JBoss.java,ysoserial.exploit.JBoss$ConnectionHandlerContextImpl,getServiceOpenListener/1[java.lang.String],0,0,1,3,1,0,1,0,0,0,351,ysoserial.exploit.JBoss$ConnectionHandlerContextImpl,getServiceOpenListener/1[java.lang.String],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Deserializer.java,ysoserial.Deserializer,call/0,0,1,1,3,1,0,0,0,0,0,16,ysoserial.Deserializer,call/0,0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Deserializer.java,ysoserial.Deserializer,main/1[java.lang.String[]],0,1,2,4,0,2,1,0,0,0,30,ysoserial.Deserializer,main/1[java.lang.String[]],2.0,0.0,0.0,2.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Deserializer.java,ysoserial.Deserializer,deserialize/1[java.io.InputStream],2,0,1,4,1,1,1,0,0,0,25,ysoserial.Deserializer,deserialize/1[java.io.InputStream],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Deserializer.java,ysoserial.Deserializer,deserialize/1[byte[]],2,1,1,4,1,1,1,0,0,0,20,ysoserial.Deserializer,deserialize/1[byte[]],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Deserializer.java,ysoserial.Deserializer,Deserializer/1[byte[]],0,0,1,3,0,0,1,0,0,0,14,ysoserial.Deserializer,Deserializer/1[byte[]],0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Serializer.java,ysoserial.Serializer,call/0,0,1,1,3,1,0,0,0,0,0,15,ysoserial.Serializer,call/0,0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Serializer.java,ysoserial.Serializer,Serializer/1[java.lang.Object],0,0,1,3,0,0,1,0,0,0,11,ysoserial.Serializer,Serializer/1[java.lang.Object],0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Serializer.java,ysoserial.Serializer,serialize/1[java.lang.Object],2,1,1,5,1,1,1,0,0,0,19,ysoserial.Serializer,serialize/1[java.lang.Object],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Serializer.java,ysoserial.Serializer,"serialize/2[java.lang.Object,java.io.OutputStream]",2,0,1,4,0,1,2,0,0,0,25,ysoserial.Serializer,"serialize/2[java.lang.Object,java.io.OutputStream]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Strings.java,ysoserial.Strings,"join/4[java.lang.Iterable,java.lang.String,java.lang.String,java.lang.String]",3,0,5,12,1,2,4,1,0,0,11,ysoserial.Strings,"join/4[java.lang.Iterable,java.lang.String,java.lang.String,java.lang.String]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Strings.java,ysoserial.Strings,formatTable/1[java.util.List],1,2,8,20,1,5,1,4,0,0,30,ysoserial.Strings,formatTable/1[java.util.List],5.0,0.0,0.0,2.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Strings.java,ysoserial.Strings,"repeat/2[java.lang.String,int]",1,1,1,5,1,1,2,0,0,0,24,ysoserial.Strings,"repeat/2[java.lang.String,int]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\BeanShell1.java,ysoserial.payloads.BeanShell1,main/1[java.lang.String[]],0,1,1,3,0,0,1,0,0,0,51,ysoserial.payloads.BeanShell1,main/1[java.lang.String[]],0.0,1.0,1.0,0.0
