file,class,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,line,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest.21Example,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,385,innerclass,1,0,2,,0.0,5,0,0,0,0,1,1
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\Profiler.java,retrofit.Profiler,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,23,interface,1,4,2,0.0,0.0,33,0,0,1,0,2,2
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest.42Example,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,749,innerclass,1,0,4,,0.0,5,0,0,0,0,1,1
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\RestMethodInfo.java,retrofit.RestMethodInfo,0.0,-1.0,76.0,45.0,0.37190083,-1.0,34.0,49,class,1,8,24,0.0,0.8552632,346,0,58,4,19,12,98
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\RequestInterceptor.java,retrofit.RequestInterceptor.RequestFacade,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,8,interface,1,0,0,0.0,0.0,7,0,0,0,0,5,5
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\mime\TypedByteArrayTest.java,retrofit.mime.TypedByteArrayTest,0.0,-1.0,0.0,3.0,1.0,-1.0,0.0,8,class,1,0,3,,0.0,12,0,4,0,1,1,1
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestAdapterTest.java,retrofit.RestAdapterTest.3,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,168,anonymous,1,0,0,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\ErrorHandler.java,retrofit.ErrorHandler.1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,50,anonymous,1,0,1,,0.0,5,0,0,0,0,1,1
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest.8Example,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,182,innerclass,1,0,2,,0.0,4,0,0,0,0,1,1
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\Endpoints.java,retrofit.Endpoints,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,8,class,1,2,2,0.0,0.0,10,0,0,0,0,3,3
