file,class,type,dit_x,fanin_x,fanout_x,lcc_x,lcom*_x,loc_x,noc_x,rfc_x,innerClassesQty_x,totalFieldsQty_x,totalMethodsQty_x,wmc_x,NprotM_x,BOvR_x,ATFD_x,ATLD_x,LAA_x,BUR_x,FDP_x,line_x,dit_y,fanin_y,fanout_y,lcc_y,lcom*_y,loc_y,noc_y,rfc_y,innerClassesQty_y,totalFieldsQty_y,totalMethodsQty_y,wmc_y,NprotM_y,BOvR_y,ATFD_y,ATLD_y,LAA_y,BUR_y,FDP_y,line_y
C:\Users\syuuj\gitProject\vert.x\src\test\java\io\vertx\core\impl\launcher\commands\PriorityCommandTest.java,io.vertx.core.impl.launcher.commands.PriorityCommandTest,class,2,0,5,1.0,0.0,11,0,6,0,1,2,2,12.0,0.5,4.0,1.0,0.2,0.0,4.0,25,2.0,0.0,5.0,1.0,0.0,11.0,0.0,6.0,0.0,1.0,2.0,2.0,12.0,0.5,4.0,1.0,0.2,0.0,4.0,25.0
C:\Users\syuuj\gitProject\vert.x\src\main\generated\io\vertx\core\http\RequestOptionsConverter.java,io.vertx.core.http.RequestOptionsConverter,class,1,2,4,0.0,0.0,72,0,23,0,0,3,26,0.0,-1.0,37.0,0.0,0.0,-1.0,3.0,13,1.0,2.0,4.0,0.0,0.0,72.0,0.0,23.0,0.0,0.0,3.0,26.0,0.0,-1.0,37.0,0.0,0.0,-1.0,3.0,13.0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\shareddata\impl\LocalMapImpl.java,io.vertx.core.shareddata.impl.LocalMapImpl$212,anonymous,1,0,3,0.0,0.0,11,0,4,0,0,3,3,0.0,-1.0,2.0,0.0,0.0,-1.0,1.0,212,1.0,0.0,3.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,-1.0,2.0,0.0,0.0,-1.0,1.0,212.0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\metrics\impl\DummyVertxMetrics.java,io.vertx.core.metrics.impl.DummyVertxMetrics$DummyHttpClientMetrics,innerclass,1,0,2,-1.0,,3,0,0,0,1,0,0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,35,1.0,0.0,2.0,-1.0,,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,35.0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\impl\utils\ConcurrentCyclicSequence.java,io.vertx.core.impl.utils.ConcurrentCyclicSequence,class,1,3,2,0.46666667,0.54545456,66,0,9,0,3,11,18,0.0,-1.0,14.0,11.0,0.44,-1.0,3.0,29,1.0,3.0,2.0,0.46666667,0.54545456,66.0,0.0,9.0,0.0,3.0,11.0,18.0,0.0,-1.0,14.0,11.0,0.44,-1.0,3.0,29.0
C:\Users\syuuj\gitProject\vert.x\src\test\java\io\vertx\test\fakedns\FakeDNSServer.java,io.vertx.test.fakedns.FakeDNSServer$180,anonymous,1,0,3,,0.0,13,0,7,0,0,1,1,0.0,0.0,8.0,0.0,0.0,-1.0,4.0,180,1.0,0.0,3.0,,0.0,13.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,-1.0,4.0,180.0
C:\Users\syuuj\gitProject\vert.x\src\test\java\io\vertx\test\spi\SomeFactory.java,io.vertx.test.spi.SomeFactory,interface,1,0,0,0.0,0.0,4,0,0,0,0,2,2,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,19,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,19.0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\HttpUtils.java,io.vertx.core.http.impl.HttpUtils$70,anonymous,1,0,2,0.0,0.0,23,0,3,0,0,3,7,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,70,1.0,0.0,2.0,0.0,0.0,23.0,0.0,3.0,0.0,0.0,3.0,7.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,70.0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\impl\VertxImpl.java,io.vertx.core.impl.VertxImpl$InternalTimerHandler,innerclass,1,0,5,1.0,0.44,50,0,11,0,5,5,11,0.0,-1.0,2.0,12.0,0.85714287,-1.0,1.0,917,1.0,0.0,5.0,1.0,0.44,50.0,0.0,11.0,0.0,5.0,5.0,11.0,0.0,-1.0,2.0,12.0,0.85714287,-1.0,1.0,917.0
C:\Users\syuuj\gitProject\vert.x\src\main\java\io\vertx\core\http\impl\WebSocketEndpoint.java,io.vertx.core.http.impl.WebSocketEndpoint$1Listener,innerclass,1,0,8,,0.0,29,0,15,0,0,2,6,0.0,-1.0,4.0,0.0,0.0,-1.0,2.0,53,1.0,0.0,8.0,,0.0,29.0,0.0,15.0,0.0,0.0,2.0,6.0,0.0,-1.0,4.0,0.0,0.0,-1.0,2.0,53.0
