file,class_x,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,line,class_y,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc
C:\Users\syuuj\gitProject\dbeaver\plugins\org.jkiss.dbeaver.model\src\org\jkiss\dbeaver\model\impl\data\AbstractContent.java,org.jkiss.dbeaver.model.impl.data.AbstractContent,0.0,-1.0,4.0,6.0,0.6,-1.0,4.0,30,org.jkiss.dbeaver.model.impl.data.AbstractContent,class,1,3,4,0.4,0.5833334,23,2,2,0,2,6,7
C:\Users\syuuj\gitProject\dbeaver\plugins\org.jkiss.dbeaver.model\src\org\jkiss\dbeaver\model\access\DBAAuthParameters.java,org.jkiss.dbeaver.model.access.DBAAuthParameters,0.0,-1.0,1.0,3.0,0.75,-1.0,1.0,24,org.jkiss.dbeaver.model.access.DBAAuthParameters,class,1,0,1,0.4,0.5,19,0,2,0,2,5,5
C:\Users\syuuj\gitProject\dbeaver\plugins\org.jkiss.dbeaver.model\src\org\jkiss\dbeaver\model\sql\SQLConstants.java,org.jkiss.dbeaver.model.sql.SQLConstants,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,23,org.jkiss.dbeaver.model.sql.SQLConstants,class,1,0,1,-1.0,,62,0,0,0,60,0,0
C:\Users\syuuj\gitProject\dbeaver\plugins\org.jkiss.dbeaver.model\src\org\jkiss\dbeaver\model\edit\prop\DBECommandProperty.java,org.jkiss.dbeaver.model.edit.prop.DBECommandProperty,0.0,0.44444445,12.0,21.0,0.6363636,-1.0,4.0,32,org.jkiss.dbeaver.model.edit.prop.DBECommandProperty,class,2,1,13,1.0,0.3939394,62,0,10,0,3,11,19
C:\Users\syuuj\gitProject\dbeaver\plugins\org.jkiss.dbeaver.model\src\org\jkiss\dbeaver\model\data\DBDDataFormatter.java,org.jkiss.dbeaver.model.data.DBDDataFormatter,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,30,org.jkiss.dbeaver.model.data.DBDDataFormatter,interface,1,9,2,0.0,1.0,10,0,0,0,4,4,4
C:\Users\syuuj\gitProject\dbeaver\plugins\org.jkiss.dbeaver.model\src\org\jkiss\dbeaver\model\exec\DBCLogicalOperator.java,org.jkiss.dbeaver.model.exec.DBCLogicalOperator$79,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,79,org.jkiss.dbeaver.model.exec.DBCLogicalOperator$79,anonymous,1,0,0,,0.0,5,0,0,0,0,1,1
C:\Users\syuuj\gitProject\dbeaver\plugins\org.jkiss.dbeaver.model\src\org\jkiss\dbeaver\model\impl\jdbc\data\handlers\JDBCStandardValueHandlerProvider.java,org.jkiss.dbeaver.model.impl.jdbc.data.handlers.JDBCStandardValueHandlerProvider,0.0,-1.0,23.0,1.0,0.041666668,-1.0,10.0,29,org.jkiss.dbeaver.model.impl.jdbc.data.handlers.JDBCStandardValueHandlerProvider,class,1,0,16,,0.0,38,0,4,0,1,1,15
C:\Users\syuuj\gitProject\dbeaver\plugins\org.jkiss.dbeaver.model\src\org\jkiss\dbeaver\model\sql\SQLQueryContainer.java,org.jkiss.dbeaver.model.sql.SQLQueryContainer,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,28,org.jkiss.dbeaver.model.sql.SQLQueryContainer,interface,1,0,3,0.0,0.0,4,0,0,0,0,2,2
C:\Users\syuuj\gitProject\dbeaver\plugins\org.jkiss.dbeaver.model\src\org\jkiss\dbeaver\model\DBPHiddenObject.java,org.jkiss.dbeaver.model.DBPHiddenObject,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,23,org.jkiss.dbeaver.model.DBPHiddenObject,interface,1,1,0,,0.0,3,0,0,0,0,1,1
C:\Users\syuuj\gitProject\dbeaver\plugins\org.jkiss.dbeaver.model\src\org\jkiss\dbeaver\model\data\storage\TemporaryContentStorage.java,org.jkiss.dbeaver.model.data.storage.TemporaryContentStorage,0.0,-1.0,1.0,13.0,0.9285714,-1.0,1.0,32,org.jkiss.dbeaver.model.data.storage.TemporaryContentStorage,class,1,4,5,1.0,0.45833334,43,0,6,0,3,8,9
