file,class_x,method_x,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty,line,class_y,method_y,ATFD,ATLD,LAA,FDP
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"blpop/2[int,java.lang.String[]]",3,2,1,3,0,0,2,0,0,0,652,redis.clients.jedis.Client,"blpop/2[int,java.lang.String[]]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,clusterSaveConfig/0,1,1,1,3,0,0,0,0,0,0,1293,redis.clients.jedis.Client,clusterSaveConfig/0,1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"hstrlen/2[java.lang.String,java.lang.String]",2,2,1,3,0,0,2,0,0,0,1468,redis.clients.jedis.Client,"hstrlen/2[java.lang.String,java.lang.String]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"Client/3[java.lang.String,int,boolean]",0,0,1,3,0,0,3,0,0,0,46,redis.clients.jedis.Client,"Client/3[java.lang.String,int,boolean]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"lpos/3[java.lang.String,java.lang.String,redis.clients.jedis.params.LPosParams]",2,2,1,3,0,0,3,0,0,0,372,redis.clients.jedis.Client,"lpos/3[java.lang.String,java.lang.String,redis.clients.jedis.params.LPosParams]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"brpop/2[int,java.lang.String[]]",1,2,1,3,0,0,2,0,0,0,667,redis.clients.jedis.Client,"brpop/2[int,java.lang.String[]]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"Client/2[redis.clients.jedis.HostAndPort,redis.clients.jedis.JedisClientConfig]",3,0,1,3,0,0,2,0,0,0,60,redis.clients.jedis.Client,"Client/2[redis.clients.jedis.HostAndPort,redis.clients.jedis.JedisClientConfig]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"hmset/2[java.lang.String,java.util.Map]",2,2,2,7,0,1,2,1,0,0,253,redis.clients.jedis.Client,"hmset/2[java.lang.String,java.util.Map]",2.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"expireAt/2[java.lang.String,long]",2,2,1,3,0,0,2,0,0,0,149,redis.clients.jedis.Client,"expireAt/2[java.lang.String,long]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"xtrim/3[java.lang.String,long,boolean]",2,2,1,3,0,0,3,0,0,0,1603,redis.clients.jedis.Client,"xtrim/3[java.lang.String,long,boolean]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"georadiusReadonly/6[java.lang.String,double,double,double,redis.clients.jedis.GeoUnit,redis.clients.jedis.params.GeoRadiusParam]",2,2,1,3,0,0,6,0,0,0,1376,redis.clients.jedis.Client,"georadiusReadonly/6[java.lang.String,double,double,double,redis.clients.jedis.GeoUnit,redis.clients.jedis.params.GeoRadiusParam]",0.0,0.0,-1.0,0.0
